,Board State,Score,Best Move,Depth
4358,"((0, 0, -1), (0, 0, 1), (0, 0, 1))",-2,"(0, 0)",3
4479,"((-1, 0, 0), (0, 0, 0), (0, 1, 1))",-2,"(2, 0)",3
4199,"((0, 0, 0), (0, 1, 1), (-1, 0, 0))",0,"(1, 0)",3
4450,"((0, 0, 0), (-1, 0, 0), (1, 1, 0))",2,"(0, 0)",3
4504,"((0, 0, 0), (0, 0, -1), (0, 1, 1))",2,"(0, 0)",3
4492,"((0, 0, -1), (0, 0, 0), (0, 1, 1))",2,"(0, 0)",3
4497,"((0, 0, 0), (-1, 0, 0), (0, 1, 1))",-2,"(2, 0)",3
4201,"((0, 0, 0), (0, 1, 0), (-1, 1, 0))",0,"(0, 1)",3
4203,"((0, 0, 0), (0, 1, 0), (-1, 0, 1))",0,"(0, 0)",3
4207,"((0, 0, 0), (0, 1, 1), (0, -1, 0))",2,"(0, 0)",3
4404,"((0, 0, 0), (0, 0, 1), (1, 0, -1))",0,"(1, 0)",3
4402,"((0, 0, 0), (0, 0, 1), (0, -1, 1))",2,"(0, 0)",3
4405,"((0, 0, 0), (0, 0, 1), (0, 1, -1))",0,"(0, 1)",3
184,"((1, -1, 1), (0, 0, 0), (0, 0, 0))",0,"(1, 1)",3
4421,"((-1, 0, 0), (0, 0, 0), (1, 0, 1))",2,"(0, 1)",3
4277,"((-1, 0, 0), (0, 0, 1), (0, 0, 1))",-2,"(0, 2)",3
4401,"((0, 0, 0), (0, 0, 1), (1, -1, 0))",0,"(1, 1)",3
4501,"((0, 0, 0), (0, -1, 0), (0, 1, 1))",0,"(2, 0)",3
4486,"((0, -1, 0), (0, 0, 0), (0, 1, 1))",0,"(2, 0)",3
4506,"((0, 0, 0), (0, 0, 0), (-1, 1, 1))",-2,"(0, 0)",3
4414,"((-1, 0, 0), (0, 0, 0), (1, 1, 0))",2,"(0, 1)",3
4270,"((-1, 0, 0), (0, 0, 1), (0, 1, 0))",-2,"(0, 2)",3
3239,"((0, 0, 1), (0, -1, 1), (-1, 0, 0))",2,"(0, 0)",4
4388,"((0, 0, 0), (0, -1, 1), (-1, 1, 0))",0,"(0, 2)",4
1805,"((-1, 1, -1), (0, 1, 0), (0, 0, 0))",2,"(1, 0)",4
3123,"((0, -1, 1), (0, -1, 0), (0, 0, 1))",2,"(1, 2)",4
2464,"((0, 1, 0), (0, -1, -1), (1, 0, 0))",0,"(1, 0)",4
3231,"((0, 0, 1), (1, -1, 0), (0, -1, 0))",0,"(0, 1)",4
2458,"((0, 1, 0), (0, -1, 1), (0, 0, -1))",0,"(0, 0)",4
2466,"((0, 1, 0), (0, -1, 0), (1, -1, 0))",2,"(0, 0)",4
3224,"((0, 0, 1), (1, -1, 0), (-1, 0, 0))",0,"(0, 0)",4
3124,"((0, -1, 1), (0, 0, -1), (0, 0, 1))",2,"(1, 1)",4
2468,"((0, 1, 0), (0, -1, 0), (1, 0, -1))",2,"(0, 0)",4
963,"((1, 0, 1), (-1, -1, 0), (0, 0, 0))",2,"(0, 1)",4
4389,"((0, 0, 0), (0, -1, 1), (0, 1, -1))",0,"(0, 0)",4
3235,"((0, 0, 1), (1, -1, 0), (0, 0, -1))",2,"(0, 0)",4
3242,"((0, 0, 1), (0, -1, 1), (0, -1, 0))",2,"(0, 1)",4
1013,"((1, 0, 1), (-1, 0, 0), (0, 0, -1))",2,"(0, 1)",4
3122,"((0, -1, 1), (-1, 0, 0), (0, 0, 1))",2,"(0, 0)",4
3278,"((0, 0, 1), (1, 0, -1), (-1, 0, 0))",0,"(0, 0)",4
2445,"((0, 1, 0), (1, -1, 0), (0, 0, -1))",2,"(0, 0)",4
3120,"((0, -1, 1), (0, 0, 0), (0, 1, -1))",0,"(0, 0)",4
139,"((1, -1, 1), (0, 0, -1), (0, 0, 0))",2,"(1, 1)",4
923,"((1, 1, 0), (-1, 0, 0), (-1, 0, 0))",2,"(0, 2)",4
3266,"((0, 0, 1), (0, -1, 0), (0, -1, 1))",2,"(0, 1)",4
3265,"((0, 0, 1), (0, -1, 0), (-1, 0, 1))",2,"(0, 0)",4
3264,"((0, 0, 1), (0, -1, -1), (0, 0, 1))",0,"(1, 0)",4
4383,"((0, 0, 0), (0, -1, 1), (1, -1, 0))",0,"(0, 1)",4
3262,"((0, 0, 1), (0, -1, 0), (0, 1, -1))",0,"(0, 0)",4
3261,"((0, 0, 1), (0, -1, 0), (-1, 1, 0))",0,"(0, 0)",4
3259,"((0, 0, 1), (0, -1, -1), (0, 1, 0))",0,"(1, 0)",4
934,"((1, 1, 0), (-1, 0, 0), (0, -1, 0))",2,"(0, 2)",4
3255,"((0, 0, 1), (0, -1, 0), (1, 0, -1))",2,"(0, 0)",4
2451,"((0, 1, 0), (0, -1, 1), (-1, 0, 0))",2,"(0, 2)",4
3253,"((0, 0, 1), (0, -1, 0), (1, -1, 0))",0,"(0, 1)",4
1035,"((1, 0, 0), (-1, 1, 0), (0, -1, 0))",2,"(0, 1)",4
939,"((1, 1, 0), (-1, 0, 0), (0, 0, -1))",2,"(0, 2)",4
4385,"((0, 0, 0), (0, -1, 1), (1, 0, -1))",0,"(0, 0)",4
3251,"((0, 0, 1), (0, -1, -1), (1, 0, 0))",0,"(1, 0)",4
2455,"((0, 1, 0), (0, -1, 1), (0, -1, 0))",2,"(0, 2)",4
3245,"((0, 0, 1), (0, -1, 1), (0, 0, -1))",0,"(0, 0)",4
3215,"((0, 0, 1), (1, -1, -1), (0, 0, 0))",2,"(0, 0)",4
3200,"((0, 0, 1), (-1, 0, 0), (0, -1, 1))",2,"(0, 0)",4
2472,"((0, 1, 0), (0, -1, -1), (0, 1, 0))",-2,"(0, 0)",4
2479,"((0, 1, 0), (0, -1, 0), (0, -1, 1))",2,"(0, 2)",4
1022,"((1, 0, 0), (-1, 1, -1), (0, 0, 0))",2,"(0, 1)",4
3181,"((0, 0, 1), (-1, 0, -1), (1, 0, 0))",2,"(1, 1)",4
4409,"((-1, 0, -1), (0, 0, 0), (1, 1, 0))",2,"(0, 1)",4
4397,"((0, 0, 0), (0, 0, 1), (-1, -1, 1))",2,"(0, 0)",4
4408,"((-1, -1, 0), (0, 0, 0), (1, 1, 0))",2,"(0, 2)",4
3176,"((0, 0, 1), (-1, -1, 0), (1, 0, 0))",0,"(1, 2)",4
3170,"((0, 0, 1), (-1, 0, 1), (0, 0, -1))",0,"(0, 0)",4
3145,"((0, 0, 1), (-1, 1, 0), (-1, 0, 0))",2,"(0, 0)",4
998,"((1, 0, 1), (-1, 0, 0), (-1, 0, 0))",2,"(0, 1)",4
3167,"((0, 0, 1), (-1, 0, 1), (0, -1, 0))",2,"(0, 0)",4
2497,"((0, 1, 1), (0, 0, -1), (-1, 0, 0))",2,"(0, 0)",4
3164,"((0, 0, 1), (-1, 0, 1), (-1, 0, 0))",2,"(0, 0)",4
3161,"((0, 0, 1), (-1, -1, 1), (0, 0, 0))",2,"(0, 0)",4
1008,"((1, 0, 1), (-1, 0, 0), (0, -1, 0))",2,"(0, 1)",4
4400,"((0, 0, 0), (0, 0, 1), (1, -1, -1))",2,"(0, 0)",4
3149,"((0, 0, 1), (-1, 1, 0), (0, -1, 0))",2,"(0, 0)",4
3152,"((0, 0, 1), (-1, 1, 0), (0, 0, -1))",2,"(0, 0)",4
2507,"((0, 1, 1), (0, 0, -1), (0, -1, 0))",2,"(0, 0)",4
3136,"((0, 0, 1), (-1, 1, -1), (0, 0, 0))",2,"(0, 0)",4
3183,"((0, 0, 1), (-1, 0, 0), (1, -1, 0))",2,"(0, 0)",4
4410,"((-1, 0, 0), (-1, 0, 0), (1, 1, 0))",2,"(0, 1)",4
2478,"((0, 1, 0), (0, -1, 0), (-1, 0, 1))",2,"(0, 2)",4
2474,"((0, 1, 0), (0, -1, 0), (-1, 1, 0))",-2,"(0, 0)",4
1029,"((1, 0, 0), (-1, 1, 0), (-1, 0, 0))",2,"(0, 1)",4
4391,"((0, 0, 0), (0, -1, 1), (-1, 0, 1))",2,"(0, 2)",4
3199,"((0, 0, 1), (-1, 0, 0), (-1, 0, 1))",2,"(0, 0)",4
3198,"((0, 0, 1), (-1, 0, -1), (0, 0, 1))",2,"(1, 1)",4
3197,"((0, 0, 1), (-1, -1, 0), (0, 0, 1))",2,"(1, 2)",4
4392,"((0, 0, 0), (0, -1, 1), (0, -1, 1))",2,"(0, 2)",4
3195,"((0, 0, 1), (-1, 0, 0), (0, 1, -1))",2,"(0, 1)",4
3126,"((0, -1, 1), (0, 0, 0), (0, -1, 1))",2,"(1, 1)",4
3125,"((0, -1, 1), (0, 0, 0), (-1, 0, 1))",2,"(0, 0)",4
3194,"((0, 0, 1), (-1, 0, 0), (-1, 1, 0))",2,"(0, 0)",4
4413,"((-1, 0, 0), (0, 0, 0), (1, 1, -1))",2,"(1, 1)",4
4412,"((-1, 0, 0), (0, 0, -1), (1, 1, 0))",2,"(0, 1)",4
3192,"((0, 0, 1), (-1, 0, -1), (0, 1, 0))",2,"(1, 1)",4
4411,"((-1, 0, 0), (0, -1, 0), (1, 1, 0))",2,"(2, 2)",4
3189,"((0, 0, 1), (-1, -1, 0), (0, 1, 0))",0,"(1, 2)",4
983,"((1, 0, 1), (-1, 0, -1), (0, 0, 0))",2,"(0, 1)",4
2441,"((0, 1, 0), (1, -1, 0), (0, -1, 0))",2,"(0, 0)",4
4395,"((0, 0, 0), (0, 0, 1), (-1, 1, -1))",2,"(1, 1)",4
3185,"((0, 0, 1), (-1, 0, 0), (1, 0, -1))",2,"(0, 0)",4
2475,"((0, 1, 0), (0, -1, 0), (0, 1, -1))",-2,"(0, 0)",4
2477,"((0, 1, 0), (0, -1, -1), (0, 0, 1))",0,"(1, 0)",4
4198,"((0, 0, 0), (0, 1, 1), (-1, 0, -1))",2,"(1, 0)",4
1500,"((-1, 1, 1), (-1, 0, 0), (0, 0, 0))",-2,"(1, 1)",4
2348,"((0, 1, 0), (-1, 0, -1), (0, 0, 1))",2,"(1, 1)",4
2349,"((0, 1, 0), (-1, 0, 0), (-1, 0, 1))",2,"(0, 0)",4
2350,"((0, 1, 0), (-1, 0, 0), (0, -1, 1))",2,"(0, 0)",4
802,"((1, 0, -1), (0, -1, 1), (0, 0, 0))",0,"(2, 0)",4
3415,"((-1, 0, 0), (1, 1, -1), (0, 0, 0))",0,"(0, 1)",4
4342,"((0, 0, -1), (0, 0, 1), (1, 0, -1))",2,"(1, 0)",4
807,"((1, 0, -1), (0, 0, 1), (-1, 0, 0))",2,"(1, 1)",4
3402,"((-1, 0, -1), (1, 1, 0), (0, 0, 0))",2,"(0, 1)",4
811,"((1, 0, -1), (0, 0, 1), (0, -1, 0))",2,"(1, 0)",4
3381,"((-1, -1, 0), (1, 1, 0), (0, 0, 0))",2,"(0, 2)",4
814,"((1, 0, -1), (0, 0, 1), (0, 0, -1))",2,"(1, 0)",4
2378,"((0, 1, 1), (0, -1, -1), (0, 0, 0))",2,"(0, 0)",4
4347,"((0, 0, -1), (-1, 0, 1), (0, 1, 0))",0,"(0, 0)",4
1838,"((-1, 1, 0), (0, 1, 0), (-1, 0, 0))",2,"(1, 0)",4
4349,"((0, 0, -1), (0, -1, 1), (0, 1, 0))",0,"(2, 0)",4
4351,"((0, 0, -1), (0, 0, 1), (-1, 1, 0))",2,"(1, 1)",4
824,"((1, 0, -1), (-1, 0, 0), (1, 0, 0))",2,"(2, 2)",4
4352,"((0, 0, -1), (0, 0, 1), (0, 1, -1))",2,"(1, 1)",4
4354,"((0, 0, -1), (-1, 0, 1), (0, 0, 1))",0,"(0, 0)",4
4355,"((0, 0, -1), (0, -1, 1), (0, 0, 1))",0,"(2, 0)",4
163,"((1, -1, 1), (0, 0, 0), (-1, 0, 0))",2,"(2, 2)",4
3349,"((0, 0, 1), (0, 0, 0), (1, -1, -1))",2,"(0, 0)",4
831,"((1, 0, -1), (0, -1, 0), (1, 0, 0))",2,"(1, 0)",4
2347,"((0, 1, 0), (-1, -1, 0), (0, 0, 1))",0,"(1, 2)",4
3424,"((-1, 0, 0), (1, 1, 0), (0, -1, 0))",2,"(0, 2)",4
2345,"((0, 1, 0), (-1, 0, 0), (0, 1, -1))",2,"(0, 0)",4
3427,"((-1, 0, 0), (1, 1, 0), (0, 0, -1))",2,"(0, 1)",4
3509,"((-1, 0, -1), (1, 0, 0), (1, 0, 0))",-2,"(0, 1)",4
760,"((1, 0, -1), (0, 1, 0), (-1, 0, 0))",2,"(0, 1)",4
1845,"((-1, 1, 0), (0, 1, 0), (0, -1, 0))",0,"(1, 0)",4
3500,"((-1, -1, 0), (1, 0, 0), (1, 0, 0))",-2,"(0, 2)",4
2326,"((0, 1, 0), (-1, -1, 0), (1, 0, 0))",0,"(1, 2)",4
766,"((1, 0, -1), (0, 1, 0), (0, -1, 0))",2,"(1, 0)",4
4338,"((0, 0, -1), (0, -1, 1), (1, 0, 0))",0,"(0, 0)",4
3490,"((-1, 0, 0), (1, 0, 1), (0, 0, -1))",2,"(1, 1)",4
770,"((1, 0, -1), (0, 1, 0), (0, 0, -1))",0,"(1, 2)",4
3487,"((-1, 0, 0), (1, 0, 1), (0, -1, 0))",2,"(0, 2)",4
2331,"((0, 1, 0), (-1, 0, -1), (1, 0, 0))",2,"(1, 1)",4
4356,"((0, 0, -1), (0, 0, 1), (-1, 0, 1))",2,"(1, 1)",4
3483,"((-1, 0, 0), (1, 0, 1), (-1, 0, 0))",2,"(0, 2)",4
3478,"((-1, 0, 0), (1, -1, 1), (0, 0, 0))",-2,"(0, 1)",4
2335,"((0, 1, 0), (-1, 0, 0), (1, 0, -1))",2,"(0, 2)",4
4340,"((0, 0, -1), (0, 0, 1), (1, -1, 0))",2,"(1, 0)",4
3468,"((-1, 0, -1), (1, 0, 1), (0, 0, 0))",2,"(1, 1)",4
2339,"((0, 1, 0), (-1, -1, 0), (0, 1, 0))",-2,"(0, 0)",4
2342,"((0, 1, 0), (-1, 0, -1), (0, 1, 0))",2,"(1, 1)",4
3448,"((-1, -1, 0), (1, 0, 1), (0, 0, 0))",2,"(0, 2)",4
1542,"((-1, 1, 1), (0, -1, 0), (0, 0, 0))",0,"(2, 2)",4
2344,"((0, 1, 0), (-1, 0, 0), (-1, 1, 0))",2,"(0, 0)",4
177,"((1, -1, 1), (0, 0, 0), (0, -1, 0))",2,"(1, 1)",4
792,"((1, 0, -1), (-1, 0, 1), (0, 0, 0))",0,"(0, 1)",4
2333,"((0, 1, 0), (-1, 0, 0), (1, -1, 0))",2,"(0, 2)",4
3284,"((0, 0, 1), (1, 0, -1), (0, -1, 0))",2,"(0, 0)",4
3347,"((0, 0, 1), (0, 0, 1), (0, -1, -1))",-2,"(0, 0)",4
4357,"((0, 0, -1), (0, 0, 1), (0, -1, 1))",2,"(1, 1)",4
3320,"((0, 0, 1), (1, 0, 0), (-1, 0, -1))",0,"(2, 1)",4
2410,"((0, 1, 1), (0, -1, 0), (0, 0, -1))",2,"(0, 0)",4
3316,"((0, 0, 1), (1, 0, 0), (-1, -1, 0))",2,"(2, 2)",4
4374,"((0, 0, 0), (-1, 0, 1), (-1, 1, 0))",2,"(0, 0)",4
4375,"((0, 0, 0), (-1, 0, 1), (0, 1, -1))",0,"(0, 0)",4
3310,"((0, 0, 1), (0, 0, -1), (0, -1, 1))",2,"(0, 0)",4
888,"((1, 1, 0), (-1, -1, 0), (0, 0, 0))",2,"(0, 2)",4
3309,"((0, 0, 1), (0, 0, -1), (-1, 0, 1))",2,"(0, 0)",4
3307,"((0, 0, 1), (0, 0, -1), (0, 1, -1))",2,"(0, 0)",4
3306,"((0, 0, 1), (0, 0, -1), (-1, 1, 0))",2,"(0, 1)",4
3119,"((0, -1, 1), (0, 0, 0), (-1, 1, 0))",0,"(0, 0)",4
4377,"((0, 0, 0), (-1, -1, 1), (0, 0, 1))",2,"(0, 2)",4
3303,"((0, 0, 1), (0, 0, -1), (1, 0, -1))",2,"(0, 0)",4
2424,"((0, 1, 0), (1, -1, -1), (0, 0, 0))",2,"(0, 0)",4
3301,"((0, 0, 1), (0, 0, -1), (1, -1, 0))",2,"(0, 0)",4
4378,"((0, 0, 0), (-1, 0, 1), (-1, 0, 1))",2,"(0, 0)",4
3298,"((0, 0, 1), (0, 1, -1), (0, 0, -1))",2,"(0, 0)",4
3296,"((0, 0, 1), (0, 1, -1), (0, -1, 0))",2,"(0, 0)",4
3294,"((0, 0, 1), (0, 1, -1), (-1, 0, 0))",2,"(0, 0)",4
2434,"((0, 1, 0), (1, -1, 0), (-1, 0, 0))",0,"(0, 2)",4
4379,"((0, 0, 0), (-1, 0, 1), (0, -1, 1))",2,"(0, 0)",4
908,"((1, 1, 0), (-1, 0, -1), (0, 0, 0))",2,"(0, 2)",4
3288,"((0, 0, 1), (1, 0, -1), (0, 0, -1))",2,"(0, 0)",4
4372,"((0, 0, 0), (-1, -1, 1), (0, 1, 0))",2,"(2, 2)",4
3324,"((0, 0, 1), (0, 1, 0), (-1, -1, 0))",2,"(2, 2)",4
2405,"((0, 1, 1), (0, -1, 0), (0, -1, 0))",2,"(0, 0)",4
3327,"((0, 0, 1), (0, 1, 0), (-1, 0, -1))",0,"(2, 1)",4
837,"((1, 0, -1), (0, 0, 0), (1, -1, 0))",2,"(1, 0)",4
3344,"((0, 0, 1), (0, 1, 0), (0, -1, -1))",2,"(2, 0)",4
839,"((1, 0, -1), (0, 0, 0), (1, 0, -1))",2,"(1, 0)",4
3341,"((0, 0, 1), (1, 0, 0), (0, -1, -1))",2,"(2, 0)",4
2394,"((0, 1, 1), (0, -1, 0), (-1, 0, 0))",2,"(0, 0)",4
845,"((1, 0, -1), (-1, 0, 0), (0, 1, 0))",2,"(1, 1)",4
848,"((1, 0, -1), (0, -1, 0), (0, 1, 0))",2,"(2, 0)",4
1831,"((-1, 1, 0), (0, 1, -1), (0, 0, 0))",2,"(0, 2)",4
4364,"((0, 0, 0), (-1, -1, 1), (1, 0, 0))",2,"(2, 2)",4
851,"((1, 0, -1), (0, 0, -1), (0, 1, 0))",2,"(2, 2)",4
3335,"((0, 0, 1), (0, 0, 0), (-1, -1, 1))",2,"(0, 0)",4
835,"((1, 0, -1), (0, 0, -1), (1, 0, 0))",2,"(1, 0)",4
853,"((1, 0, -1), (0, 0, 0), (-1, 1, 0))",2,"(1, 1)",4
856,"((1, 0, -1), (-1, 0, 0), (0, 0, 1))",2,"(1, 1)",4
857,"((1, 0, -1), (0, -1, 0), (0, 0, 1))",2,"(2, 0)",4
858,"((1, 0, -1), (0, 0, -1), (0, 0, 1))",2,"(1, 0)",4
859,"((1, 0, -1), (0, 0, 0), (-1, 0, 1))",2,"(1, 1)",4
860,"((1, 0, -1), (0, 0, 0), (0, -1, 1))",2,"(1, 0)",4
4366,"((0, 0, 0), (-1, 0, 1), (1, -1, 0))",2,"(0, 2)",4
4368,"((0, 0, 0), (-1, 0, 1), (1, 0, -1))",0,"(0, 0)",4
3333,"((0, 0, 1), (0, 0, 0), (-1, 1, -1))",2,"(0, 1)",4
3331,"((0, 0, 1), (0, 0, 1), (-1, 0, -1))",-2,"(0, 0)",4
3329,"((0, 0, 1), (0, 0, 1), (-1, -1, 0))",2,"(2, 2)",4
1823,"((-1, 1, 0), (-1, 1, 0), (0, 0, 0))",2,"(2, 0)",4
854,"((1, 0, -1), (0, 0, 0), (0, 1, -1))",0,"(1, 2)",4
4415,"((-1, -1, 0), (0, 0, 0), (1, 0, 1))",2,"(0, 2)",4
1053,"((1, 0, 0), (-1, -1, 1), (0, 0, 0))",2,"(0, 2)",4
4416,"((-1, 0, -1), (0, 0, 0), (1, 0, 1))",2,"(2, 1)",4
4463,"((0, 0, 0), (0, 0, -1), (1, 1, -1))",-2,"(0, 0)",4
2816,"((-1, 0, 1), (0, 1, 0), (-1, 0, 0))",0,"(1, 0)",4
1366,"((1, 0, 0), (0, 0, -1), (0, 1, -1))",2,"(0, 2)",4
1365,"((1, 0, 0), (0, 0, -1), (-1, 1, 0))",2,"(0, 1)",4
2807,"((-1, 0, 1), (0, 1, -1), (0, 0, 0))",2,"(0, 1)",4
1216,"((1, 0, 0), (1, -1, -1), (0, 0, 0))",2,"(0, 1)",4
1362,"((1, 0, 0), (0, 0, -1), (1, 0, -1))",2,"(0, 2)",4
2799,"((-1, 0, 1), (-1, 1, 0), (0, 0, 0))",2,"(2, 0)",4
1360,"((1, 0, 0), (0, 0, -1), (1, -1, 0))",2,"(0, 1)",4
2787,"((-1, -1, 1), (0, 1, 0), (0, 0, 0))",2,"(1, 0)",4
4465,"((0, 0, 0), (0, 0, -1), (1, -1, 1))",2,"(0, 0)",4
1357,"((1, 0, 0), (0, 1, -1), (0, 0, -1))",2,"(0, 2)",4
1226,"((1, 0, 0), (1, -1, 0), (-1, 0, 0))",0,"(0, 2)",4
2760,"((-1, 0, 1), (1, 0, 0), (0, 0, -1))",2,"(1, 1)",4
1230,"((1, 0, 0), (1, -1, 0), (0, -1, 0))",2,"(0, 1)",4
2562,"((0, 1, 1), (0, 0, 0), (-1, -1, 0))",2,"(0, 0)",4
1354,"((1, 0, 0), (0, 1, -1), (0, -1, 0))",2,"(0, 1)",4
1233,"((1, 0, 0), (1, -1, 0), (0, 0, -1))",2,"(0, 1)",4
2755,"((-1, 0, 1), (1, 0, 0), (0, -1, 0))",2,"(1, 1)",4
1351,"((1, 0, 0), (0, 1, -1), (-1, 0, 0))",2,"(0, 1)",4
1239,"((1, 0, 0), (0, -1, 1), (-1, 0, 0))",2,"(0, 2)",4
1243,"((1, 0, 0), (0, -1, 1), (0, -1, 0))",0,"(0, 1)",4
2746,"((-1, 0, 1), (1, 0, 0), (-1, 0, 0))",2,"(1, 2)",4
1368,"((1, 0, 0), (0, 0, -1), (-1, 0, 1))",2,"(0, 1)",4
1207,"((1, 0, 1), (0, -1, 0), (0, 0, -1))",2,"(0, 1)",4
2820,"((-1, 0, 1), (0, 1, 0), (0, -1, 0))",2,"(1, 0)",4
1369,"((1, 0, 0), (0, 0, -1), (0, -1, 1))",2,"(0, 1)",4
2548,"((0, 1, 0), (0, 0, -1), (1, 0, -1))",2,"(0, 2)",4
4452,"((0, 0, 0), (-1, 0, -1), (1, 0, 1))",2,"(1, 1)",4
2876,"((-1, -1, 1), (0, 0, 0), (1, 0, 0))",2,"(1, 1)",4
4453,"((0, 0, 0), (-1, 0, 0), (1, -1, 1))",2,"(0, 2)",4
1381,"((1, 1, 0), (0, 0, 0), (-1, 0, -1))",2,"(0, 2)",4
2864,"((-1, 0, 1), (0, 0, 1), (0, 0, -1))",2,"(1, 1)",4
2551,"((0, 1, 0), (0, 0, -1), (-1, 1, 0))",2,"(0, 0)",4
2861,"((-1, 0, 1), (0, 0, 1), (0, -1, 0))",2,"(1, 0)",4
2552,"((0, 1, 0), (0, 0, -1), (0, 1, -1))",2,"(0, 2)",4
2858,"((-1, 0, 1), (0, 0, 1), (-1, 0, 0))",2,"(1, 0)",4
4456,"((0, 0, 0), (0, -1, -1), (1, 1, 0))",2,"(1, 0)",4
1347,"((1, 0, 0), (1, 0, -1), (0, 0, -1))",2,"(0, 2)",4
2855,"((-1, 0, 1), (0, -1, 1), (0, 0, 0))",2,"(2, 2)",4
1376,"((1, 1, 0), (0, 0, 0), (-1, -1, 0))",2,"(0, 2)",4
2554,"((0, 1, 0), (0, 0, -1), (-1, 0, 1))",2,"(0, 0)",4
2850,"((-1, 0, 1), (-1, 0, 1), (0, 0, 0))",2,"(2, 0)",4
2555,"((0, 1, 0), (0, 0, -1), (0, -1, 1))",2,"(0, 0)",4
62,"((1, -1, 1), (-1, 0, 0), (0, 0, 0))",2,"(1, 1)",4
2840,"((-1, -1, 1), (0, 0, 1), (0, 0, 0))",2,"(1, 0)",4
4457,"((0, 0, 0), (0, -1, 0), (1, 1, -1))",0,"(0, 0)",4
4459,"((0, 0, 0), (0, -1, -1), (1, 0, 1))",2,"(1, 0)",4
1202,"((1, 0, 1), (0, -1, 0), (0, -1, 0))",2,"(0, 1)",4
2823,"((-1, 0, 1), (0, 1, 0), (0, 0, -1))",2,"(0, 1)",4
4460,"((0, 0, 0), (0, -1, 0), (1, -1, 1))",0,"(0, 1)",4
1192,"((1, 0, 1), (0, -1, 0), (-1, 0, 0))",2,"(0, 1)",4
1246,"((1, 0, 0), (0, -1, 1), (0, 0, -1))",0,"(0, 1)",4
4473,"((-1, -1, 0), (0, 0, 0), (0, 1, 1))",2,"(0, 2)",4
2567,"((0, 1, 1), (0, 0, 0), (-1, 0, -1))",2,"(0, 0)",4
4489,"((0, 0, -1), (0, -1, 0), (0, 1, 1))",2,"(2, 0)",4
4490,"((0, 0, -1), (0, 0, -1), (0, 1, 1))",2,"(0, 0)",4
4491,"((0, 0, -1), (0, 0, 0), (-1, 1, 1))",2,"(1, 1)",4
4494,"((0, 0, 0), (-1, -1, 0), (0, 1, 1))",2,"(1, 2)",4
2612,"((0, 1, 0), (0, 0, 0), (1, -1, -1))",2,"(0, 0)",4
4495,"((0, 0, 0), (-1, 0, -1), (0, 1, 1))",2,"(1, 1)",4
1294,"((1, 1, 0), (0, 0, -1), (0, -1, 0))",2,"(0, 2)",4
2610,"((0, 1, 0), (0, 0, 1), (0, -1, -1))",2,"(2, 0)",4
1330,"((1, 0, 1), (0, 0, -1), (0, 0, -1))",2,"(0, 1)",4
4496,"((0, 0, 0), (-1, 0, 0), (-1, 1, 1))",-2,"(0, 0)",4
2607,"((0, 1, 0), (0, 1, 0), (0, -1, -1))",0,"(2, 0)",4
4488,"((0, 0, -1), (-1, 0, 0), (0, 1, 1))",2,"(0, 0)",4
1299,"((1, 1, 0), (0, 0, -1), (0, 0, -1))",2,"(0, 2)",4
4499,"((0, 0, 0), (0, -1, -1), (0, 1, 1))",2,"(2, 0)",4
2603,"((0, 1, 0), (1, 0, 0), (0, -1, -1))",2,"(2, 0)",4
2582,"((0, 1, 0), (0, 1, 0), (-1, 0, -1))",2,"(2, 1)",4
4500,"((0, 0, 0), (0, -1, 0), (-1, 1, 1))",0,"(0, 2)",4
1325,"((1, 0, 1), (0, 0, -1), (0, -1, 0))",2,"(0, 1)",4
2598,"((0, 1, 1), (0, 0, 0), (0, -1, -1))",2,"(0, 0)",4
2585,"((0, 1, 0), (0, 0, 1), (-1, -1, 0))",2,"(2, 2)",4
2587,"((0, 1, 0), (0, 0, 1), (-1, 0, -1))",-2,"(0, 0)",4
4503,"((0, 0, 0), (0, 0, -1), (-1, 1, 1))",2,"(1, 1)",4
1316,"((1, 0, 1), (0, 0, -1), (-1, 0, 0))",2,"(0, 1)",4
2591,"((0, 1, 0), (0, 0, 0), (-1, -1, 1))",2,"(0, 0)",4
2580,"((0, 1, 0), (0, 1, 0), (-1, -1, 0))",0,"(2, 2)",4
2885,"((-1, 0, 1), (-1, 0, 0), (1, 0, 0))",2,"(1, 1)",4
1284,"((1, 1, 0), (0, 0, -1), (-1, 0, 0))",2,"(0, 2)",4
4484,"((0, -1, 0), (0, 0, -1), (0, 1, 1))",2,"(0, 0)",4
4474,"((-1, 0, -1), (0, 0, 0), (0, 1, 1))",2,"(0, 1)",4
1344,"((1, 0, 0), (1, 0, -1), (0, -1, 0))",2,"(0, 1)",4
2732,"((-1, 0, 1), (1, 0, -1), (0, 0, 0))",0,"(0, 1)",4
1252,"((1, 0, 0), (0, -1, -1), (1, 0, 0))",2,"(1, 0)",4
1254,"((1, 0, 0), (0, -1, 0), (1, -1, 0))",2,"(0, 1)",4
1256,"((1, 0, 0), (0, -1, 0), (1, 0, -1))",2,"(0, 1)",4
4475,"((-1, 0, 0), (-1, 0, 0), (0, 1, 1))",2,"(2, 0)",4
1340,"((1, 0, 0), (1, 0, -1), (-1, 0, 0))",0,"(0, 2)",4
1260,"((1, 0, 0), (0, -1, -1), (0, 1, 0))",0,"(1, 0)",4
