,Board State,Score,Best Move,Depth
2682,"((-1, -1, 1), (1, 0, -1), (0, 0, 1))",2,"(2, 0)",6
2683,"((-1, -1, 1), (1, 0, 0), (-1, 0, 1))",2,"(1, 2)",6
2684,"((-1, -1, 1), (1, 0, 0), (0, -1, 1))",2,"(1, 1)",6
2685,"((-1, -1, 1), (1, 0, 0), (0, 0, 1))",2,"(1, 1)",5
2686,"((-1, -1, 1), (1, 0, 0), (0, 0, 0))",2,"(1, 1)",4
2687,"((-1, 0, 1), (1, -1, 1), (-1, 1, 0))",-2,"(2, 2)",7
2688,"((-1, 0, 1), (1, -1, 1), (-1, 0, 0))",2,"(2, 2)",6
2689,"((-1, 0, 1), (1, -1, 1), (1, -1, 0))",-2,"(0, 1)",7
2690,"((-1, 0, 1), (1, -1, 1), (0, -1, 0))",2,"(2, 2)",6
2691,"((-1, 0, 1), (1, -1, 1), (0, 0, 0))",-2,"(2, 2)",5
2692,"((-1, 0, 1), (1, -1, -1), (1, 1, 0))",-2,"(2, 2)",7
2693,"((-1, 0, 1), (1, -1, -1), (1, -1, 1))",0,"(0, 1)",8
2694,"((-1, 0, 1), (1, -1, -1), (1, 0, 1))",0,"(2, 1)",7
2695,"((-1, 0, 1), (1, -1, -1), (1, 0, 0))",0,"(2, 2)",6
2696,"((-1, 0, 1), (1, -1, 0), (1, -1, 1))",-2,"(0, 1)",7
2697,"((-1, 0, 1), (1, -1, 0), (1, -1, 0))",-2,"(0, 1)",6
2698,"((-1, 0, 1), (1, -1, 0), (1, 0, 0))",-2,"(0, 1)",5
2699,"((-1, 0, 1), (1, -1, -1), (-1, 1, 1))",0,"(0, 1)",8
2700,"((-1, 0, 1), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",7
2701,"((-1, 0, 1), (1, -1, -1), (0, 1, 0))",0,"(2, 2)",6
2702,"((-1, 0, 1), (1, -1, 0), (-1, 1, 1))",0,"(1, 2)",7
2703,"((-1, 0, 1), (1, -1, 0), (-1, 1, 0))",0,"(2, 2)",6
2704,"((-1, 0, 1), (1, -1, 0), (0, 1, 0))",-2,"(2, 2)",5
2705,"((-1, 0, 1), (1, -1, -1), (0, 0, 1))",0,"(0, 1)",6
2706,"((-1, 0, 1), (1, -1, 0), (-1, 0, 1))",2,"(1, 2)",6
2707,"((-1, 0, 1), (1, -1, 0), (0, -1, 1))",2,"(1, 2)",6
2708,"((-1, 0, 1), (1, -1, 0), (0, 0, 1))",0,"(1, 2)",5
2709,"((-1, 0, 1), (1, -1, 0), (0, 0, 0))",0,"(2, 2)",4
2710,"((-1, 0, 1), (1, 1, -1), (-1, 1, -1))",2,"(0, 1)",8
2711,"((-1, 0, 1), (1, 1, -1), (-1, 1, 0))",0,"(0, 1)",7
2712,"((-1, 0, 1), (1, 1, -1), (-1, -1, 1))",0,"(0, 1)",8
2713,"((-1, 0, 1), (1, 1, -1), (-1, 0, 1))",0,"(0, 1)",7
2714,"((-1, 0, 1), (1, 1, -1), (-1, 0, 0))",0,"(0, 1)",6
2715,"((-1, 0, 1), (1, 1, -1), (0, -1, 1))",0,"(2, 0)",7
2716,"((-1, 0, 1), (1, 1, -1), (0, -1, 0))",2,"(2, 0)",6
2717,"((-1, 0, 1), (1, 1, -1), (0, 1, -1))",2,"(0, 1)",7
2718,"((-1, 0, 1), (1, 1, -1), (0, 0, -1))",2,"(0, 1)",6
2719,"((-1, 0, 1), (1, 1, -1), (0, 0, 0))",0,"(2, 0)",5
2720,"((-1, 0, 1), (1, 0, -1), (1, -1, 1))",0,"(1, 1)",7
2721,"((-1, 0, 1), (1, 0, -1), (1, -1, 0))",2,"(1, 1)",6
2722,"((-1, 0, 1), (1, 0, -1), (1, 1, -1))",-2,"(1, 1)",7
2723,"((-1, 0, 1), (1, 0, -1), (1, 0, -1))",2,"(1, 1)",6
2724,"((-1, 0, 1), (1, 0, -1), (1, 0, 0))",0,"(1, 1)",5
2725,"((-1, 0, 1), (1, 0, -1), (-1, 1, 1))",0,"(0, 1)",7
2726,"((-1, 0, 1), (1, 0, -1), (-1, 1, 0))",0,"(0, 1)",6
2727,"((-1, 0, 1), (1, 0, -1), (0, 1, -1))",2,"(1, 1)",6
2728,"((-1, 0, 1), (1, 0, -1), (0, 1, 0))",0,"(1, 1)",5
2729,"((-1, 0, 1), (1, 0, -1), (-1, 0, 1))",0,"(0, 1)",6
2730,"((-1, 0, 1), (1, 0, -1), (0, -1, 1))",0,"(0, 1)",6
2731,"((-1, 0, 1), (1, 0, -1), (0, 0, 1))",0,"(1, 1)",5
2732,"((-1, 0, 1), (1, 0, -1), (0, 0, 0))",0,"(0, 1)",4
2733,"((-1, 0, 1), (1, 1, 0), (-1, -1, 1))",0,"(1, 2)",7
2734,"((-1, 0, 1), (1, 1, 0), (-1, -1, 0))",2,"(1, 2)",6
2735,"((-1, 0, 1), (1, 1, 0), (-1, 1, -1))",2,"(0, 1)",7
2736,"((-1, 0, 1), (1, 1, 0), (-1, 0, -1))",2,"(1, 2)",6
2737,"((-1, 0, 1), (1, 1, 0), (-1, 0, 0))",0,"(1, 2)",5
2738,"((-1, 0, 1), (1, 0, 1), (-1, -1, 0))",2,"(1, 1)",6
2739,"((-1, 0, 1), (1, 0, 1), (-1, 1, -1))",-2,"(1, 1)",7
2740,"((-1, 0, 1), (1, 0, 1), (-1, 0, -1))",2,"(1, 1)",6
2741,"((-1, 0, 1), (1, 0, 1), (-1, 0, 0))",2,"(0, 1)",5
2742,"((-1, 0, 1), (1, 0, 0), (-1, 1, -1))",2,"(1, 1)",6
2743,"((-1, 0, 1), (1, 0, 0), (-1, 1, 0))",0,"(1, 1)",5
2744,"((-1, 0, 1), (1, 0, 0), (-1, -1, 1))",2,"(1, 2)",6
2745,"((-1, 0, 1), (1, 0, 0), (-1, 0, 1))",0,"(1, 2)",5
2746,"((-1, 0, 1), (1, 0, 0), (-1, 0, 0))",2,"(1, 2)",4
2747,"((-1, 0, 1), (1, 1, 0), (0, -1, -1))",2,"(1, 2)",6
2748,"((-1, 0, 1), (1, 1, 0), (0, -1, 0))",2,"(0, 1)",5
2749,"((-1, 0, 1), (1, 0, 1), (1, -1, -1))",-2,"(1, 1)",7
2750,"((-1, 0, 1), (1, 0, 1), (0, -1, -1))",2,"(1, 1)",6
2751,"((-1, 0, 1), (1, 0, 1), (0, -1, 0))",2,"(0, 1)",5
2752,"((-1, 0, 1), (1, 0, 0), (1, -1, -1))",2,"(1, 1)",6
2753,"((-1, 0, 1), (1, 0, 0), (1, -1, 0))",-2,"(1, 1)",5
2754,"((-1, 0, 1), (1, 0, 0), (0, -1, 1))",0,"(1, 2)",5
2755,"((-1, 0, 1), (1, 0, 0), (0, -1, 0))",2,"(1, 1)",4
2756,"((-1, 0, 1), (1, 1, 0), (0, 0, -1))",2,"(0, 1)",5
2757,"((-1, 0, 1), (1, 0, 1), (0, 0, -1))",-2,"(1, 1)",5
2758,"((-1, 0, 1), (1, 0, 0), (1, 0, -1))",-2,"(1, 1)",5
2759,"((-1, 0, 1), (1, 0, 0), (0, 1, -1))",-2,"(1, 1)",5
2760,"((-1, 0, 1), (1, 0, 0), (0, 0, -1))",2,"(1, 1)",4
2761,"((-1, 0, 1), (1, 0, 0), (0, 0, 0))",0,"(1, 1)",3
2762,"((-1, -1, 1), (-1, 1, 1), (0, 1, -1))",2,"(2, 0)",8
2763,"((-1, -1, 1), (-1, 1, 1), (0, 1, 0))",-2,"(2, 0)",7
2764,"((-1, -1, 1), (-1, 1, 1), (0, 0, 0))",2,"(2, 0)",6
2765,"((-1, -1, 1), (0, 1, 1), (-1, 1, -1))",2,"(1, 0)",8
2766,"((-1, -1, 1), (0, 1, 1), (-1, 1, 0))",-2,"(1, 0)",7
2767,"((-1, -1, 1), (0, 1, 1), (-1, 0, 0))",2,"(1, 0)",6
2768,"((-1, -1, 1), (0, 1, 1), (0, -1, 0))",2,"(1, 0)",6
2769,"((-1, -1, 1), (0, 1, 1), (0, 1, -1))",2,"(1, 0)",7
2770,"((-1, -1, 1), (0, 1, 1), (0, 0, -1))",2,"(1, 0)",6
2771,"((-1, -1, 1), (0, 1, 1), (0, 0, 0))",2,"(1, 0)",5
2772,"((-1, -1, 1), (-1, 1, -1), (0, 1, 1))",2,"(2, 0)",8
2773,"((-1, -1, 1), (-1, 1, 0), (0, 1, 1))",-2,"(2, 0)",7
2774,"((-1, -1, 1), (-1, 1, 0), (0, 1, 0))",2,"(2, 0)",6
2775,"((-1, -1, 1), (0, 1, -1), (-1, 1, 1))",0,"(1, 0)",8
2776,"((-1, -1, 1), (0, 1, -1), (0, 1, 1))",0,"(2, 0)",7
2777,"((-1, -1, 1), (0, 1, -1), (0, 1, 0))",2,"(2, 0)",6
2778,"((-1, -1, 1), (0, 1, 0), (-1, 1, 1))",-2,"(1, 0)",7
2779,"((-1, -1, 1), (0, 1, 0), (-1, 1, 0))",0,"(1, 0)",6
2780,"((-1, -1, 1), (0, 1, 0), (0, 1, -1))",2,"(1, 0)",6
2781,"((-1, -1, 1), (0, 1, 0), (0, 1, 0))",0,"(2, 0)",5
2782,"((-1, -1, 1), (-1, 1, 0), (0, 0, 1))",2,"(1, 2)",6
2783,"((-1, -1, 1), (0, 1, -1), (0, 0, 1))",2,"(2, 0)",6
2784,"((-1, -1, 1), (0, 1, 0), (-1, 0, 1))",2,"(1, 2)",6
2785,"((-1, -1, 1), (0, 1, 0), (0, -1, 1))",2,"(1, 0)",6
2786,"((-1, -1, 1), (0, 1, 0), (0, 0, 1))",2,"(1, 0)",5
2787,"((-1, -1, 1), (0, 1, 0), (0, 0, 0))",2,"(1, 0)",4
2788,"((-1, 0, 1), (-1, 1, 1), (0, -1, 0))",2,"(2, 0)",6
2789,"((-1, 0, 1), (-1, 1, 1), (0, 1, -1))",-2,"(2, 0)",7
2790,"((-1, 0, 1), (-1, 1, 1), (0, 0, -1))",2,"(2, 0)",6
2791,"((-1, 0, 1), (-1, 1, 1), (0, 0, 0))",-2,"(2, 0)",5
2792,"((-1, 0, 1), (-1, 1, -1), (0, 1, 1))",-2,"(2, 0)",7
2793,"((-1, 0, 1), (-1, 1, -1), (0, 1, 0))",2,"(0, 1)",6
2794,"((-1, 0, 1), (-1, 1, 0), (0, 1, -1))",2,"(0, 1)",6
2795,"((-1, 0, 1), (-1, 1, 0), (0, 1, 0))",-2,"(2, 0)",5
2796,"((-1, 0, 1), (-1, 1, -1), (0, 0, 1))",2,"(2, 0)",6
2797,"((-1, 0, 1), (-1, 1, 0), (0, -1, 1))",2,"(1, 2)",6
2798,"((-1, 0, 1), (-1, 1, 0), (0, 0, 1))",-2,"(2, 0)",5
2799,"((-1, 0, 1), (-1, 1, 0), (0, 0, 0))",2,"(2, 0)",4
2800,"((-1, 0, 1), (0, 1, -1), (-1, 1, 1))",-2,"(1, 0)",7
2801,"((-1, 0, 1), (0, 1, -1), (-1, 1, 0))",2,"(0, 1)",6
2802,"((-1, 0, 1), (0, 1, -1), (0, 1, -1))",2,"(0, 1)",6
2803,"((-1, 0, 1), (0, 1, -1), (0, 1, 0))",2,"(0, 1)",5
2804,"((-1, 0, 1), (0, 1, -1), (-1, 0, 1))",0,"(1, 0)",6
2805,"((-1, 0, 1), (0, 1, -1), (0, -1, 1))",2,"(2, 0)",6
2806,"((-1, 0, 1), (0, 1, -1), (0, 0, 1))",0,"(2, 0)",5
2807,"((-1, 0, 1), (0, 1, -1), (0, 0, 0))",2,"(0, 1)",4
2808,"((-1, 0, 1), (0, 1, 1), (-1, -1, 0))",2,"(1, 0)",6
2809,"((-1, 0, 1), (0, 1, 1), (-1, 1, -1))",-2,"(1, 0)",7
2810,"((-1, 0, 1), (0, 1, 1), (-1, 0, -1))",2,"(1, 0)",6
2811,"((-1, 0, 1), (0, 1, 1), (-1, 0, 0))",-2,"(1, 0)",5
2812,"((-1, 0, 1), (0, 1, 0), (-1, 1, -1))",2,"(0, 1)",6
2813,"((-1, 0, 1), (0, 1, 0), (-1, 1, 0))",-2,"(1, 0)",5
2814,"((-1, 0, 1), (0, 1, 0), (-1, -1, 1))",2,"(1, 2)",6
2815,"((-1, 0, 1), (0, 1, 0), (-1, 0, 1))",-2,"(1, 0)",5
2816,"((-1, 0, 1), (0, 1, 0), (-1, 0, 0))",0,"(1, 0)",4
2817,"((-1, 0, 1), (0, 1, 1), (0, -1, -1))",2,"(1, 0)",6
2818,"((-1, 0, 1), (0, 1, 1), (0, -1, 0))",2,"(0, 1)",5
2819,"((-1, 0, 1), (0, 1, 0), (0, -1, 1))",2,"(0, 1)",5
2820,"((-1, 0, 1), (0, 1, 0), (0, -1, 0))",2,"(1, 0)",4
2821,"((-1, 0, 1), (0, 1, 1), (0, 0, -1))",2,"(0, 1)",5
2822,"((-1, 0, 1), (0, 1, 0), (0, 1, -1))",2,"(0, 1)",5
2823,"((-1, 0, 1), (0, 1, 0), (0, 0, -1))",2,"(0, 1)",4
2824,"((-1, 0, 1), (0, 1, 0), (0, 0, 0))",0,"(2, 0)",3
2825,"((-1, -1, 1), (-1, -1, 1), (1, 1, 0))",2,"(2, 2)",8
2826,"((-1, -1, 1), (-1, 0, 1), (1, 1, -1))",2,"(1, 1)",8
2827,"((-1, -1, 1), (-1, 0, 1), (1, 1, 0))",2,"(1, 1)",7
2828,"((-1, -1, 1), (-1, 0, 1), (1, 0, 0))",2,"(1, 1)",6
2829,"((-1, -1, 1), (0, -1, 1), (1, 1, 0))",-2,"(2, 2)",7
2830,"((-1, -1, 1), (0, -1, 1), (1, 0, 0))",2,"(2, 2)",6
2831,"((-1, -1, 1), (0, 0, 1), (1, -1, 0))",2,"(1, 1)",6
2832,"((-1, -1, 1), (0, 0, 1), (1, 1, -1))",-2,"(1, 1)",7
2833,"((-1, -1, 1), (0, 0, 1), (1, 0, -1))",2,"(1, 1)",6
2834,"((-1, -1, 1), (0, 0, 1), (1, 0, 0))",2,"(1, 0)",5
2835,"((-1, -1, 1), (-1, 0, 1), (0, 1, 0))",2,"(2, 0)",6
2836,"((-1, -1, 1), (0, -1, 1), (0, 1, 0))",2,"(2, 2)",6
2837,"((-1, -1, 1), (0, 0, 1), (-1, 1, 0))",2,"(1, 0)",6
2838,"((-1, -1, 1), (0, 0, 1), (0, 1, -1))",2,"(1, 1)",6
2839,"((-1, -1, 1), (0, 0, 1), (0, 1, 0))",2,"(1, 0)",5
2840,"((-1, -1, 1), (0, 0, 1), (0, 0, 0))",2,"(1, 0)",4
2841,"((-1, 0, 1), (-1, -1, 1), (1, 1, 0))",-2,"(2, 2)",7
2842,"((-1, 0, 1), (-1, -1, 1), (1, 0, 0))",2,"(2, 2)",6
2843,"((-1, 0, 1), (-1, 0, 1), (1, -1, 0))",2,"(0, 1)",6
2844,"((-1, 0, 1), (-1, 0, 1), (1, 1, -1))",-2,"(1, 1)",7
2845,"((-1, 0, 1), (-1, 0, 1), (1, 0, -1))",2,"(1, 1)",6
2846,"((-1, 0, 1), (-1, 0, 1), (1, 0, 0))",2,"(0, 1)",5
2847,"((-1, 0, 1), (-1, -1, 1), (0, 1, 0))",2,"(2, 2)",6
2848,"((-1, 0, 1), (-1, 0, 1), (0, 1, -1))",-2,"(0, 1)",6
2849,"((-1, 0, 1), (-1, 0, 1), (0, 1, 0))",-2,"(2, 0)",5
2850,"((-1, 0, 1), (-1, 0, 1), (0, 0, 0))",2,"(2, 0)",4
2851,"((-1, 0, 1), (0, -1, 1), (1, -1, 0))",2,"(2, 2)",6
2852,"((-1, 0, 1), (0, -1, 1), (1, 0, 0))",-2,"(2, 2)",5
2853,"((-1, 0, 1), (0, -1, 1), (-1, 1, 0))",2,"(2, 2)",6
2854,"((-1, 0, 1), (0, -1, 1), (0, 1, 0))",-2,"(2, 2)",5
2855,"((-1, 0, 1), (0, -1, 1), (0, 0, 0))",2,"(2, 2)",4
2856,"((-1, 0, 1), (0, 0, 1), (-1, 1, -1))",-2,"(0, 1)",6
2857,"((-1, 0, 1), (0, 0, 1), (-1, 1, 0))",-2,"(1, 0)",5
2858,"((-1, 0, 1), (0, 0, 1), (-1, 0, 0))",2,"(1, 0)",4
2859,"((-1, 0, 1), (0, 0, 1), (1, -1, -1))",2,"(1, 1)",6
2860,"((-1, 0, 1), (0, 0, 1), (1, -1, 0))",2,"(0, 1)",5
2861,"((-1, 0, 1), (0, 0, 1), (0, -1, 0))",2,"(1, 0)",4
2862,"((-1, 0, 1), (0, 0, 1), (1, 0, -1))",-2,"(1, 1)",5
2863,"((-1, 0, 1), (0, 0, 1), (0, 1, -1))",-2,"(1, 0)",5
2864,"((-1, 0, 1), (0, 0, 1), (0, 0, -1))",2,"(1, 1)",4
2865,"((-1, 0, 1), (0, 0, 1), (0, 0, 0))",2,"(0, 1)",3
2866,"((-1, -1, 1), (-1, 0, 0), (1, 1, 0))",2,"(1, 1)",6
2867,"((-1, -1, 1), (0, -1, 0), (1, 1, 0))",2,"(2, 2)",6
2868,"((-1, -1, 1), (0, 0, -1), (1, 1, 0))",2,"(1, 0)",6
2869,"((-1, -1, 1), (0, 0, 0), (1, 1, -1))",2,"(1, 1)",6
2870,"((-1, -1, 1), (0, 0, 0), (1, 1, 0))",2,"(1, 0)",5
2871,"((-1, -1, 1), (-1, 0, 0), (1, 0, 1))",2,"(1, 1)",6
2872,"((-1, -1, 1), (0, -1, 0), (1, 0, 1))",2,"(1, 2)",6
2873,"((-1, -1, 1), (0, 0, -1), (1, 0, 1))",2,"(1, 0)",6
2874,"((-1, -1, 1), (0, 0, 0), (1, -1, 1))",2,"(1, 1)",6
2875,"((-1, -1, 1), (0, 0, 0), (1, 0, 1))",2,"(1, 0)",5
2876,"((-1, -1, 1), (0, 0, 0), (1, 0, 0))",2,"(1, 1)",4
2877,"((-1, 0, 1), (-1, -1, 0), (1, 1, 0))",2,"(2, 2)",6
2878,"((-1, 0, 1), (-1, 0, -1), (1, 1, 0))",2,"(1, 1)",6
2879,"((-1, 0, 1), (-1, 0, 0), (1, 1, -1))",2,"(1, 1)",6
2880,"((-1, 0, 1), (-1, 0, 0), (1, 1, 0))",2,"(0, 1)",5
2881,"((-1, 0, 1), (-1, -1, 0), (1, 0, 1))",2,"(1, 2)",6
2882,"((-1, 0, 1), (-1, 0, -1), (1, 0, 1))",2,"(1, 1)",6
2883,"((-1, 0, 1), (-1, 0, 0), (1, -1, 1))",2,"(0, 1)",6
2884,"((-1, 0, 1), (-1, 0, 0), (1, 0, 1))",2,"(0, 1)",5
2885,"((-1, 0, 1), (-1, 0, 0), (1, 0, 0))",2,"(1, 1)",4
2886,"((-1, 0, 1), (0, -1, -1), (1, 1, 0))",2,"(2, 2)",6
2887,"((-1, 0, 1), (0, -1, 0), (1, 1, 0))",-2,"(2, 2)",5
2888,"((-1, 0, 1), (0, -1, -1), (1, 0, 1))",2,"(2, 1)",6
2889,"((-1, 0, 1), (0, -1, 0), (1, -1, 1))",2,"(1, 2)",6
2890,"((-1, 0, 1), (0, -1, 0), (1, 0, 1))",2,"(0, 1)",5
2891,"((-1, 0, 1), (0, -1, 0), (1, 0, 0))",2,"(2, 2)",4
2892,"((-1, 0, 1), (0, 0, -1), (1, 1, -1))",2,"(1, 1)",6
2893,"((-1, 0, 1), (0, 0, -1), (1, 1, 0))",2,"(0, 1)",5
2894,"((-1, 0, 1), (0, 0, -1), (1, -1, 1))",2,"(1, 1)",6
2895,"((-1, 0, 1), (0, 0, -1), (1, 0, 1))",2,"(0, 1)",5
2896,"((-1, 0, 1), (0, 0, -1), (1, 0, 0))",2,"(1, 1)",4
2897,"((-1, 0, 1), (0, 0, 0), (1, -1, 1))",2,"(0, 1)",5
2898,"((-1, 0, 1), (0, 0, 0), (1, -1, 0))",2,"(1, 1)",4
2899,"((-1, 0, 1), (0, 0, 0), (1, 1, -1))",-2,"(1, 1)",5
2900,"((-1, 0, 1), (0, 0, 0), (1, 0, -1))",2,"(1, 1)",4
2901,"((-1, 0, 1), (0, 0, 0), (1, 0, 0))",2,"(0, 1)",3
2902,"((-1, -1, 1), (-1, 0, 0), (0, 1, 1))",2,"(1, 2)",6
2903,"((-1, -1, 1), (0, -1, 0), (0, 1, 1))",2,"(1, 0)",6
2904,"((-1, -1, 1), (0, 0, -1), (0, 1, 1))",2,"(2, 0)",6
2905,"((-1, -1, 1), (0, 0, 0), (-1, 1, 1))",2,"(1, 2)",6
2906,"((-1, -1, 1), (0, 0, 0), (0, 1, 1))",2,"(1, 0)",5
2907,"((-1, -1, 1), (0, 0, 0), (0, 1, 0))",2,"(1, 0)",4
2908,"((-1, 0, 1), (-1, -1, 0), (0, 1, 1))",2,"(1, 2)",6
2909,"((-1, 0, 1), (-1, 0, -1), (0, 1, 1))",2,"(2, 0)",6
2910,"((-1, 0, 1), (-1, 0, 0), (0, 1, 1))",-2,"(2, 0)",5
2911,"((-1, 0, 1), (-1, 0, 0), (0, 1, 0))",2,"(2, 0)",4
2912,"((-1, 0, 1), (0, -1, -1), (0, 1, 1))",2,"(2, 0)",6
2913,"((-1, 0, 1), (0, -1, 0), (-1, 1, 1))",2,"(1, 2)",6
2914,"((-1, 0, 1), (0, -1, 0), (0, 1, 1))",2,"(0, 1)",5
2915,"((-1, 0, 1), (0, -1, 0), (0, 1, 0))",2,"(2, 2)",4
2916,"((-1, 0, 1), (0, 0, -1), (-1, 1, 1))",0,"(1, 0)",6
2917,"((-1, 0, 1), (0, 0, -1), (0, 1, 1))",0,"(2, 0)",5
2918,"((-1, 0, 1), (0, 0, -1), (0, 1, 0))",2,"(1, 1)",4
2919,"((-1, 0, 1), (0, 0, 0), (-1, 1, 1))",-2,"(1, 0)",5
2920,"((-1, 0, 1), (0, 0, 0), (-1, 1, 0))",0,"(1, 0)",4
2921,"((-1, 0, 1), (0, 0, 0), (0, 1, -1))",2,"(1, 1)",4
2922,"((-1, 0, 1), (0, 0, 0), (0, 1, 0))",0,"(2, 0)",3
2923,"((-1, -1, 1), (0, 0, 0), (0, 0, 1))",2,"(1, 0)",4
2924,"((-1, 0, 1), (-1, 0, 0), (0, 0, 1))",2,"(1, 2)",4
2925,"((-1, 0, 1), (0, -1, 0), (0, 0, 1))",2,"(1, 2)",4
2926,"((-1, 0, 1), (0, 0, -1), (0, 0, 1))",2,"(2, 0)",4
2927,"((-1, 0, 1), (0, 0, 0), (-1, 0, 1))",2,"(1, 2)",4
2928,"((-1, 0, 1), (0, 0, 0), (0, -1, 1))",2,"(1, 1)",4
2929,"((-1, 0, 1), (0, 0, 0), (0, 0, 1))",2,"(0, 1)",3
2930,"((-1, 0, 1), (0, 0, 0), (0, 0, 0))",2,"(1, 2)",2
2931,"((0, -1, 1), (1, -1, 1), (-1, 1, -1))",0,"(0, 0)",8
2932,"((0, -1, 1), (1, -1, 1), (-1, 1, 0))",0,"(2, 2)",7
2933,"((0, -1, 1), (1, -1, 1), (-1, 0, 0))",2,"(2, 2)",6
2934,"((0, -1, 1), (1, -1, 1), (1, 0, -1))",-2,"(0, 0)",7
2935,"((0, -1, 1), (1, -1, 1), (0, 1, -1))",-2,"(0, 0)",7
2936,"((0, -1, 1), (1, -1, 1), (0, 0, -1))",-2,"(0, 0)",6
2937,"((0, -1, 1), (1, -1, 1), (0, 0, 0))",-2,"(2, 1)",5
2938,"((0, -1, 1), (1, -1, -1), (1, 1, -1))",2,"(0, 0)",8
2939,"((0, -1, 1), (1, -1, -1), (1, 1, 0))",2,"(0, 0)",7
2940,"((0, -1, 1), (1, -1, -1), (1, 0, 1))",-2,"(2, 1)",7
2941,"((0, -1, 1), (1, -1, -1), (1, 0, 0))",2,"(0, 0)",6
2942,"((0, -1, 1), (1, -1, 0), (1, 1, -1))",-2,"(0, 0)",7
2943,"((0, -1, 1), (1, -1, 0), (1, 0, -1))",2,"(0, 0)",6
2944,"((0, -1, 1), (1, -1, 0), (1, 0, 0))",-2,"(0, 0)",5
2945,"((0, -1, 1), (1, -1, -1), (-1, 1, 1))",0,"(0, 0)",8
2946,"((0, -1, 1), (1, -1, -1), (0, 1, 1))",0,"(2, 0)",7
2947,"((0, -1, 1), (1, -1, -1), (0, 1, 0))",2,"(2, 0)",6
2948,"((0, -1, 1), (1, -1, 0), (-1, 1, 1))",0,"(1, 2)",7
2949,"((0, -1, 1), (1, -1, 0), (-1, 1, 0))",0,"(0, 0)",6
2950,"((0, -1, 1), (1, -1, 0), (0, 1, -1))",0,"(0, 0)",6
2951,"((0, -1, 1), (1, -1, 0), (0, 1, 0))",0,"(2, 0)",5
2952,"((0, -1, 1), (1, -1, -1), (0, 0, 1))",0,"(2, 1)",6
2953,"((0, -1, 1), (1, -1, 0), (-1, 0, 1))",2,"(1, 2)",6
2954,"((0, -1, 1), (1, -1, 0), (0, 0, 1))",-2,"(2, 1)",5
2955,"((0, -1, 1), (1, -1, 0), (0, 0, 0))",0,"(2, 1)",4
2956,"((0, -1, 1), (1, 1, -1), (-1, 1, -1))",0,"(0, 0)",8
2957,"((0, -1, 1), (1, 1, -1), (-1, 1, 0))",0,"(0, 0)",7
2958,"((0, -1, 1), (1, 1, -1), (-1, -1, 1))",2,"(0, 0)",8
2959,"((0, -1, 1), (1, 1, -1), (-1, 0, 1))",0,"(0, 0)",7
2960,"((0, -1, 1), (1, 1, -1), (-1, 0, 0))",0,"(0, 0)",6
2961,"((0, -1, 1), (1, 1, -1), (0, -1, 1))",2,"(0, 0)",7
2962,"((0, -1, 1), (1, 1, -1), (0, -1, 0))",2,"(0, 0)",6
2963,"((0, -1, 1), (1, 1, -1), (0, 1, -1))",0,"(2, 0)",7
2964,"((0, -1, 1), (1, 1, -1), (0, 0, -1))",2,"(2, 0)",6
2965,"((0, -1, 1), (1, 1, -1), (0, 0, 0))",0,"(2, 0)",5
2966,"((0, -1, 1), (1, 0, -1), (1, -1, 1))",-2,"(1, 1)",7
2967,"((0, -1, 1), (1, 0, -1), (1, -1, 0))",2,"(0, 0)",6
2968,"((0, -1, 1), (1, 0, -1), (1, 1, -1))",2,"(0, 0)",7
2969,"((0, -1, 1), (1, 0, -1), (1, 0, -1))",2,"(0, 0)",6
2970,"((0, -1, 1), (1, 0, -1), (1, 0, 0))",2,"(0, 0)",5
2971,"((0, -1, 1), (1, 0, -1), (-1, 1, 1))",0,"(0, 0)",7
2972,"((0, -1, 1), (1, 0, -1), (-1, 1, 0))",0,"(0, 0)",6
2973,"((0, -1, 1), (1, 0, -1), (0, 1, -1))",2,"(2, 0)",6
2974,"((0, -1, 1), (1, 0, -1), (0, 1, 0))",0,"(2, 0)",5
2975,"((0, -1, 1), (1, 0, -1), (-1, 0, 1))",0,"(0, 0)",6
2976,"((0, -1, 1), (1, 0, -1), (0, -1, 1))",2,"(1, 1)",6
2977,"((0, -1, 1), (1, 0, -1), (0, 0, 1))",0,"(1, 1)",5
2978,"((0, -1, 1), (1, 0, -1), (0, 0, 0))",2,"(2, 0)",4
2979,"((0, -1, 1), (1, 1, 0), (-1, -1, 1))",2,"(0, 0)",7
2980,"((0, -1, 1), (1, 1, 0), (-1, -1, 0))",2,"(1, 2)",6
2981,"((0, -1, 1), (1, 1, 0), (-1, 1, -1))",0,"(1, 2)",7
2982,"((0, -1, 1), (1, 1, 0), (-1, 0, -1))",2,"(1, 2)",6
2983,"((0, -1, 1), (1, 1, 0), (-1, 0, 0))",0,"(1, 2)",5
2984,"((0, -1, 1), (1, 0, 1), (-1, -1, 0))",2,"(1, 1)",6
2985,"((0, -1, 1), (1, 0, 1), (-1, 1, -1))",0,"(1, 1)",7
2986,"((0, -1, 1), (1, 0, 1), (-1, 0, -1))",2,"(1, 1)",6
2987,"((0, -1, 1), (1, 0, 1), (-1, 0, 0))",2,"(0, 0)",5
2988,"((0, -1, 1), (1, 0, 0), (-1, 1, -1))",0,"(0, 0)",6
